Store,DayOfWeek,Promo,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,HasCompetition,Year,Month,Quarter,Day,Week,IsWeekend,lag1,lag7,lag14,lag30,roll7_mean,roll30_mean,IsHoliday
1100,2,0,0,0,0,540.0,0.0,0.0,1,14.0,2011.0,0,2015,6,2,23,26,0,3516.0,9503.0,2778.0,3042.0,5850.428571428572,5203.033333333334,0
1101,1,1,0,3,2,4060.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,1,23,0,9576.0,10525.0,9981.0,7670.0,9654.42857142857,10760.933333333332,0
1102,1,1,0,0,0,850.0,11.0,2012.0,1,40.0,2014.0,1,2015,7,3,13,29,0,5720.0,6506.0,6058.0,6347.0,5899.142857142857,6656.4,0
1103,6,0,0,3,2,1340.0,10.0,2006.0,1,5.0,2013.0,1,2015,7,3,4,27,1,6700.0,4875.0,5373.0,4625.0,6559.285714285715,5935.6,0
1104,2,1,0,3,0,260.0,2.0,2012.0,1,14.0,2011.0,1,2015,6,2,30,27,0,7858.0,3932.0,6142.0,6545.0,4970.142857142857,5368.466666666666,0
1105,2,1,0,2,2,330.0,11.0,2008.0,1,5.0,2013.0,1,2015,6,2,16,25,0,9289.0,4742.0,5974.0,6159.0,4891.285714285715,5478.9,0
1106,2,0,0,0,2,5330.0,9.0,2011.0,1,31.0,2013.0,1,2015,7,3,7,28,0,4935.0,8233.0,3039.0,6552.0,5833.857142857143,4957.7,0
1107,2,1,1,0,0,1400.0,6.0,2012.0,1,13.0,2010.0,1,2015,6,2,2,23,0,10495.0,5523.0,5704.0,4558.0,6233.142857142857,6852.0,0
1108,5,1,0,0,0,540.0,4.0,2004.0,0,0.0,0.0,1,2015,7,3,3,27,0,7365.0,4349.0,7018.0,6086.0,6769.428571428572,6113.333333333333,0
1109,1,1,0,2,0,3490.0,4.0,2011.0,1,22.0,2012.0,1,2015,7,3,27,31,0,3731.0,3143.0,3936.0,4637.0,4297.714285714285,4647.1,0
1110,2,0,0,2,2,900.0,9.0,2010.0,0,0.0,0.0,1,2015,6,2,23,26,0,3972.0,9097.0,2888.0,8281.0,5554.0,5124.1,0
1111,3,1,1,0,0,1900.0,6.0,2014.0,1,31.0,2013.0,1,2015,7,3,15,29,0,5504.0,3209.0,9872.0,3731.0,4491.0,4774.733333333334,0
1112,5,0,0,2,2,1880.0,4.0,2006.0,0,0.0,0.0,1,2015,6,2,26,26,0,7462.0,10243.0,8194.0,9454.0,8659.714285714286,9690.2,0
1113,2,1,0,0,2,9260.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,30,27,0,8641.0,4682.0,5106.0,6757.0,6019.428571428572,6412.733333333334,0
1114,2,1,0,0,2,870.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,30,27,0,28719.0,18562.0,22490.0,22169.0,20343.571428571428,21955.5,0
1115,2,1,0,3,2,5350.0,0.0,0.0,1,22.0,2012.0,0,2015,6,2,30,27,0,11006.0,5096.0,7736.0,8005.0,6280.285714285715,7281.633333333333,0
